book_id,goodreads_book_id,authors,original_publication_year,original_title,title,average_rating,ratings_count,image_url
9440,7090290,Ken Follett,1985,Lie Down With Lions,Lie Down with Lions,3.78,9822,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
9441,17853024,"Greg Pak, Aaron Lopresti, Carlo Pagulayan, Juan Santacruz, Gary Frank, Takeshi Miyazawa",2007,Hulk: Planet Hulk,The Incredible Hulk: Planet Hulk,4.23,8680,https://images.gr-assets.com/books/1312315970m/630621.jpg
9442,161415,David Starkey,2000,Elizabeth: The Struggle for the Throne,Elizabeth: The Struggle for the Throne,4.06,11163,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
9443,25666046,Dean Hughes,1997,"Rumors of War (Children of the Promise, Vol 1)","Rumors of War (Children of the Promise, #1)",4.25,9995,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
9446,64732,Lindsey Kelk,2011,The Single Girl's To-Do List,The Single Girl's To-Do List,3.94,9829,https://images.gr-assets.com/books/1327955203m/10049436.jpg
9447,26214866,"Arthur C. Clarke, Gentry Lee",1993,Rama Revealed: The Ultimate Encounter,"Rama Revealed (Rama, #4)",3.72,9015,https://images.gr-assets.com/books/1375814909m/112517.jpg
9448,16130723,Alice Clayton,2010,The Redhead Revealed,"The Redhead Revealed (Redhead, #2)",4.2,15464,https://images.gr-assets.com/books/1285470017m/9399336.jpg
9449,111220,Ted Dekker,2006,Skin,Skin,3.8,10590,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
9450,1524,Garth Nix,2014,Clariel: The Lost Abhorsen,"Clariel (Abhorsen, #4)",3.79,10616,https://images.gr-assets.com/books/1393877442m/20662728.jpg
9451,16280689,Donna Leon,1992,Death at La Fenice,"Death at La Fenice (Commissario Brunetti, #1)",3.81,11705,https://images.gr-assets.com/books/1441466744m/68099.jpg
9452,31819,James Ellroy,1988,The Big Nowhere,"The Big Nowhere (L.A. Quartet, #2)",4.11,9249,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
9453,4800764,Jan Karon,2002,In This Mountain (Mitford),"In This Mountain (Mitford Years, #7)",4.32,11015,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
9454,16136599,Ken Follett,2000,Code to Zero,Code to Zero,3.64,9071,https://images.gr-assets.com/books/1309209804m/5052.jpg
9455,21086818,"Charles Dickens, Norman Page",1840,The Old Curiosity Shop,The Old Curiosity Shop,3.75,11092,https://images.gr-assets.com/books/1332523435m/429024.jpg
9456,33356,Virginia M. Axline,1964,Dibs in Search of Self: Personality Development in Play Therapy,Dibs in Search of Self,4.13,8905,https://images.gr-assets.com/books/1403187565m/73860.jpg
9457,126185,"Natsuki Takaya, Alethea Nibley, Athena Nibley",2004,フルーツバスケット 14,"Fruits Basket, Vol. 14",4.46,13072,https://images.gr-assets.com/books/1393736589m/46908.jpg
9458,313267,"Matt Fraction, David Aja, Francesco Francavilla, Steve Lieber, Jesse Hamm, Annie Wu, Matt Hollingsworth, Chris Eliopoulos",2013,"Hawkeye, Volume 2: Little Hits","Hawkeye, Volume 2: Little Hits",4.27,15547,https://images.gr-assets.com/books/1384620904m/17277800.jpg
9459,52367,"Barbara Ann Brennan, Jos. A. Smith",1987,Hands of Light: A Guide to Healing Through the Human Energy Field,Hands Of Light,4.27,9016,https://images.gr-assets.com/books/1320544153m/18420.jpg
9460,145397,Bohumil Hrabal,1976,Příliš hlučná samota,Too Loud a Solitude,4.17,5468,https://images.gr-assets.com/books/1359996651m/87280.jpg
9461,95708,"Lemony Snicket, Brett Helquist",2006,"The Complete Wreck (A Series of Unfortunate Events, Books 1-13)",A Series of Unfortunate Events Box: The Complete Wreck (Books 1-13),4.28,11240,https://images.gr-assets.com/books/1307655939m/65113.jpg
9462,23214408,Shannon Hale,2012,,"Midnight in Austenland (Austenland, #2)",3.5,13960,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
9463,18232495,Isaac Asimov,1950,Pebble in the Sky,Pebble in the Sky (Galactic Empire #3),3.85,11335,https://images.gr-assets.com/books/1335782053m/41820.jpg
9464,10541,Kristan Higgins,2009,Too Good To Be True,Too Good to Be True,3.9,14745,https://images.gr-assets.com/books/1388920769m/5024334.jpg
9465,4887,"Brian Michael Bendis, Mark Bagley",2001,"Ultimate Spider-Man, Volume 1: Power and Responsibility","Ultimate Spider-Man, Volume 1: Power and Responsibility",4.06,10462,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
9466,827497,Shelly Crane,2012,,"Independence (Significance, #4)",4.32,14408,https://images.gr-assets.com/books/1498698039m/13519844.jpg
9467,129327,M. Pierce,2013,,"Night Owl (Night Owl, #1)",4.03,8053,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
9468,645180,John Sandford,2002,Mortal Prey,"Mortal Prey (Lucas Davenport, #13)",4.2,11272,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
9469,33144,"Agatha Christie, Hugh Fraser",1940,"One, Two, Buckle My Shoe","One, Two, Buckle My Shoe (Hercule Poirot, #22)",3.74,11285,https://images.gr-assets.com/books/1328750172m/16312.jpg
9470,11429,"Amie Kaufman, Jay Kristoff, Marie Lu",2016,Gemina,"Gemina (The Illuminae Files, #2)",4.56,10960,https://images.gr-assets.com/books/1480097137m/29236299.jpg
9471,5068,Chris Crutcher,1993,Staying Fat for Sarah Byrnes,Staying Fat for Sarah Byrnes,3.94,11544,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
9472,51715,"R.D. Blackmore, Michelle Allen",1869,Lorna Doone: A Romance of Exmoor,Lorna Doone,3.71,11716,https://images.gr-assets.com/books/1299346797m/73960.jpg
9474,13270,Jill Shalvis,2011,"Head Over Heels (Lucky Harbor, #3)","Head Over Heels (Lucky Harbor, #3)",4.16,16560,https://images.gr-assets.com/books/1302052809m/10599302.jpg
9475,12737118,Ted Dekker,2008,Adam,Adam,3.93,9903,https://images.gr-assets.com/books/1364953816m/1866046.jpg
9476,20871704,"Agatha Christie, Robin Bailey",1963,The Clocks,"The Clocks (Hercule Poirot, #34)",3.71,12335,https://images.gr-assets.com/books/1375949009m/388018.jpg
9477,394841,Jennifer McMahon,2013,The one I left behind,The One I Left Behind,3.76,10266,https://images.gr-assets.com/books/1348689472m/15818278.jpg
9478,11306,Benjamin Hoff,1992,Tao of Pooh and Te of Piglet Boxed Set,Tao of Pooh and Te of Piglet Boxed Set,4.15,8206,https://images.gr-assets.com/books/1444316923m/89370.jpg
9479,12002819,"Stacy King, SunNeko Lee, Crystal S. Chan, Victor Hugo",2014,Manga Classics: Les Misérables,Manga Classics: Les Misérables,4.1,6691,https://images.gr-assets.com/books/1421108133m/21433251.jpg
9480,125959,R.A. Salvatore,2007,The Orc King,"The Orc King (Forgotten Realms: Transitions, #1; Legend of Drizzt, #17)",4.11,9012,https://images.gr-assets.com/books/1474922224m/280125.jpg
9481,60080,Anne McCaffrey,1994,The Dolphins of Pern,"The Dolphins of Pern (Pern, #13)",3.94,12938,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
9482,25614598,S.A.R.K.,1997,Succulent Wild Woman,Succulent Wild Woman,4.12,9365,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
9483,541024,William  Boyd,2002,Any Human Heart,Any Human Heart,4.26,8365,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
9484,20318201,John Grisham,2010,The Abduction,"The Abduction (Theodore Boone, #2)",3.76,9346,https://images.gr-assets.com/books/1328093951m/10720733.jpg
9485,11996019,"Oliver Pötzsch, Lee Chadeayne",2010,"Die Henkerstochter und der König der Bettler (Band 3 aus der Reihe ""Die Henkerstochter-Saga"")","The Beggar King (The Hangman's Daughter, #3)",3.95,10271,https://images.gr-assets.com/books/1346669999m/15776904.jpg
9486,426030,E.L. James,2012,,"Fifty Shades Duo: Fifty Shades Darker / Fifty Shades Freed (Fifty Shades, #2-3)",4.41,8227,https://images.gr-assets.com/books/1350174326m/16084702.jpg
9488,4633,J.D. Robb,2014,Festive in Death,"Festive in Death (In Death, #39)",4.26,9784,https://images.gr-assets.com/books/1458263204m/20821249.jpg
9489,359461,Alex   Sanchez,2001,Rainbow Boys,"Rainbow Boys (Rainbow Trilogy, #1)",3.85,11146,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
9490,8163161,Jeanne Birdsall,2008,The Penderwicks on Gardam Street,"The Penderwicks on Gardam Street (The Penderwicks, #2)",4.23,13423,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
9491,604635,Lynsay Sands,2006,A Bite to Remember,A Bite to Remember (Argeneau #5),4.23,16516,https://images.gr-assets.com/books/1351280715m/38562.jpg
9492,8110748,"Lars Kepler, Laura A. Wideburg",2010,Paganinikontraktet,"The Nightmare (Joona Linna, #2)",3.78,6917,https://images.gr-assets.com/books/1340909323m/13722526.jpg
9493,6261270,Nora Roberts,1998,The Reef,The Reef,3.89,13932,https://images.gr-assets.com/books/1309201310m/114143.jpg
9494,11324,Agatha Christie,1952,They Do it with Mirrors,"They Do It with Mirrors (Miss Marple, #6)",3.74,13214,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
9495,12039943,Matthew Inman,2010,5 Very Good Reasons to Punch a Dolphin in the Mouth (and Other Useful Guides),5 Very Good Reasons to Punch a Dolphin in the Mouth and Other Useful Guides,4.11,9469,https://images.gr-assets.com/books/1309685137m/9260507.jpg
9496,11551045,Mercer Mayer,1987,Just a Mess (Look-Look),Just a Mess (Little Critter),4.23,10772,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
9497,28262024,Melissa Senate,2001,See Jane Date,See Jane Date,3.49,9292,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
9498,2358870,Conn Iggulden,2006,The Gods of War,"The Gods of War (Emperor, #4)",4.29,8984,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
9499,11913681,Alastair Reynolds,2005,Pushing Ice,Pushing Ice,4.02,9365,https://images.gr-assets.com/books/1309197028m/89186.jpg
9500,12782865,Alexandra Adornetto,2012,Heaven,"Heaven (Halo, #3)",3.91,14520,https://images.gr-assets.com/books/1332367132m/13056511.jpg
9501,62233,Cynthia Hand,2015,The Last Time We Say Goodbye,The Last Time We Say Goodbye,4.11,11063,https://images.gr-assets.com/books/1403710453m/17285330.jpg
9502,28248,"Dr. Seuss, Maurice Sendak, Audrey Geisel",1995,The Secret Art of Dr. Seuss,The Secret Art of Dr. Seuss,4.05,8461,https://images.gr-assets.com/books/1320429156m/7780.jpg
9503,12760903,Anne Rice,2005,Christ the Lord: Out of Egypt,"Out of Egypt (Christ the Lord, #1)",3.56,10729,https://images.gr-assets.com/books/1381744119m/25347.jpg
9504,763594,N.K. Jemisin,2016,The Obelisk Gate,"The Obelisk Gate (The Broken Earth, #2)",4.36,9481,https://images.gr-assets.com/books/1441406262m/26228034.jpg
9505,330944,Matt Haig,2015,Reasons To Stay Alive ,Reasons to Stay Alive,4.17,11307,https://images.gr-assets.com/books/1418674667m/23363874.jpg
9506,6049585,A.S. Byatt,2009,The Children's Book,The Children's Book,3.66,10985,https://images.gr-assets.com/books/1320548114m/6280379.jpg
9507,85425,Sandra Brown,2010,,Tough Customer (Mitchell & Associates #2),3.95,8823,https://images.gr-assets.com/books/1276625766m/7262166.jpg
9508,55229,Susanna Kearsley,1997,The Shadowy Horses,The Shadowy Horses,3.92,10640,https://images.gr-assets.com/books/1428617658m/961831.jpg
9509,7159016,Jack Gantos,1998,Joey Pigza Swallowed the Key (Joey Pigza Books),"Joey Pigza Swallowed the Key (Joey Pigza, #1)",3.74,12985,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
9510,595822,"Jacqueline Winspear, Orlagh Cassidy",2009,Among the Mad,"Among the Mad (Maisie Dobbs, #6)",4.1,11363,https://images.gr-assets.com/books/1422084387m/3690427.jpg
9511,25893582,Jane Green,,,Dune Road,3.41,10608,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
9513,561403,Helen Fielding,2003,Olivia Joules And The Overactive Imagination,Olivia Joules and the Overactive Imagination,3.1,10687,https://images.gr-assets.com/books/1408588694m/4530.jpg
9514,263149,Sarah Vowell,2011,Unfamiliar Fishes,Unfamiliar Fishes,3.6,10389,https://images.gr-assets.com/books/1311706005m/8857310.jpg
9515,1111600,Jonathan L. Howard,2009,Johannes Cabal the Necromancer,"Johannes Cabal the Necromancer (Johannes Cabal, #1)",3.94,10603,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
9516,26324,Ann-Marie MacDonald,2003,The Way the Crow Flies,The Way the Crow Flies,4.08,10227,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
9517,17903381,"Ryū Murakami, Ralph McCarthy",1997,イン ザ・ミソスープ,In the Miso Soup,3.61,9285,https://images.gr-assets.com/books/1309282509m/17810.jpg
9518,8437379,Timothy J. Keller,2009,"Counterfeit Gods: The Empty Promises of Money, Sex, and Power, and the Only Hope That Matters","Counterfeit Gods: The Empty Promises of Money, Sex, and Power, and the Only Hope that Matters",4.32,8783,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
9519,289029,Elizabeth Strout,1998,Amy & Isabelle,Amy and Isabelle ,3.73,10602,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
9520,659546,Jason  Matthews,2013,Red Sparrow,Red Sparrow (Red Sparrow Trilogy #1),4.02,6998,https://images.gr-assets.com/books/1361806944m/15803037.jpg
9521,10790376,Ben Macintyre,2010,Operation Mincemeat: The True Spy Story That Changed the Course of World War II,Operation Mincemeat: How a Dead Man and a Bizarre Plan Fooled the Nazis and Assured an Allied Victory,3.95,8112,https://images.gr-assets.com/books/1327448835m/7632329.jpg
9522,56466,"Dick Winters, Cole C. Kingseed",2006,Beyond Band of Brothers: The War Memoirs of Major Dick Winters,Beyond Band of Brothers: The War Memoirs of Major Dick Winters,4.24,9712,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
9523,17973653,Chuck Palahniuk,2014,Beautiful You,Beautiful You,2.98,8507,https://images.gr-assets.com/books/1399667103m/19523454.jpg
9524,155370,Richard Paul Evans,1998,The Locket,"The Locket (The Locket, #1)",4.1,10147,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
9525,17673271,Glen Cook,1984,Shadows Linger,"Shadows Linger (The Chronicles of the Black Company, #2)",4.15,10975,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
9526,10803806,David Weber,1996,Honor Among Enemies,"Honor Among Enemies (Honor Harrington, #6)",4.24,12506,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
9527,9166877,Jennifer Rush,2013,Altered,"Altered (Altered, #1)",4.04,15692,https://images.gr-assets.com/books/1344445982m/10859509.jpg
9528,1820716,J.D. Robb,2015,Obsession in Death,"Obsession in Death (In Death, #40)",4.33,9565,https://images.gr-assets.com/books/1406509523m/22571696.jpg
9529,122756,Dave Ramsey,2011,,EntreLeadership: 20 Years of Practical Business Wisdom from the Trenches,4.19,8333,https://images.gr-assets.com/books/1327904526m/11306337.jpg
9530,72623,M.C. Beaton,1992,Agatha Raisin and the Quiche of Death,"The Quiche of Death (Agatha Raisin, #1)",3.75,10925,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
9531,91017,Richard Siken,2005,Crush,Crush,4.33,11597,https://images.gr-assets.com/books/1422764050m/96259.jpg
9532,71823,"L. Frank Baum, David McKee",1904,"Marvelous Land of Oz, The","The Marvelous Land of Oz (Oz, #2)",3.82,11402,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
9533,170171,Sherman Alexie,1995,Reservation Blues,Reservation Blues,3.98,9919,https://images.gr-assets.com/books/1398195783m/6159.jpg
9534,5618698,Joel Osteen,,,Become a Better You: 7 Keys to Improving Your Life Every Day,4.15,8553,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
9535,31334,Aurora Rose Reynolds,2014,,"Until Nico (Until, #4)",4.33,20070,https://images.gr-assets.com/books/1398781346m/18781543.jpg
9536,8449698,"Natsuki Takaya, Alethea Nibley, Athena Nibley",2004,フルーツバスケット 15,"Fruits Basket, Vol. 15",4.45,12888,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
9537,8720415,Yotam Ottolenghi,2010,Plenty,Plenty,4.32,8023,https://images.gr-assets.com/books/1327921381m/8086216.jpg
9538,107781,John Scalzi,2004,Agent to the stars,Agent to the Stars,3.91,10086,https://images.gr-assets.com/books/1303914309m/88072.jpg
9539,12959045,Terry Goodkind,2012,The First Confessor,"The First Confessor (The Legend of Magda Searus, #1)",4.19,9311,https://images.gr-assets.com/books/1340889153m/15707526.jpg
9540,107783,Franz Kafka,1919,In der Strafkolonie,In the Penal Colony,4,8974,https://images.gr-assets.com/books/1480867517m/581552.jpg
9541,23245594,Richard   Phillips,2006,The Second Ship,"The Second Ship (The Rho Agenda, #1)",3.73,4281,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
9542,10295484,Louise Erdrich,1985,The Beet Queen,The Beet Queen,3.89,10495,https://images.gr-assets.com/books/1358758806m/91439.jpg
9543,7987,E.L. Montes,2012,,"Disastrous (Disastrous, #1)",3.96,17627,https://images.gr-assets.com/books/1348436233m/16041169.jpg
9544,646195,"Morton Rhue, Todd Strasser",1981,The Wave,The Wave,3.54,9392,https://images.gr-assets.com/books/1320402950m/481743.jpg
9545,8152697,Helen Hooven Santmyer,1982,"""...And Ladies of the Club""",And Ladies of the Club,4.12,10177,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
9546,13152668,Christopher Moore,2015,Secondhand Souls,"Secondhand Souls (Grim Reaper, #2)",3.92,7925,https://images.gr-assets.com/books/1434397134m/23460830.jpg
9547,914211,"Mary Higgins Clark, Alafair Burke",2014,The Cinderella Murder ,"The Cinderella Murder (Under Suspicion, #2)",3.81,8641,https://images.gr-assets.com/books/1403544444m/21535784.jpg
9548,116982,L.J. Shen,2016,Vicious,"Vicious (Sinners of Saint, #1)",4.25,15460,https://images.gr-assets.com/books/1481945407m/30839185.jpg
9549,7828781,"François Rabelais, M.A. Screech",1532,La vie de Gargantua et de Pantagruel,Gargantua and Pantagruel,3.71,10379,https://images.gr-assets.com/books/1336964698m/18266.jpg
9550,106124,George Carlin,2004,When Will Jesus Bring the Pork Chops?,When Will Jesus Bring the Pork Chops?,3.84,9139,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
9551,34451,Brian Selznick,2015,,The Marvels,3.93,13576,https://images.gr-assets.com/books/1453389120m/23566909.jpg
9552,11738128,Glen Duncan,2011,The Last Werewolf,"The Last Werewolf (The Last Werewolf, #1)",3.47,10986,https://images.gr-assets.com/books/1287572224m/9532302.jpg
9553,20575434,"Hajime Isayama, Hikaru Suruga, Gan Sunaaku",2014,進撃の巨人 悔いなき選択 1,"Attack on Titan: No Regrets, Volume 01",4.52,9032,https://images.gr-assets.com/books/1398033046m/19138879.jpg
9554,207365,Thomas Frank,2004,What's the Matter with Kansas? How Conservatives Won the Heart of America,What's the Matter with Kansas? How Conservatives Won the Heart of America,3.83,9003,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
9556,200963,Carrie Vaughn,2006,Kitty Goes to Washington,"Kitty Goes to Washington (Kitty Norville, #2)",3.87,16725,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
9557,3419808,"Ruth Krauss, Crockett Johnson",1945,The Carrot Seed,The Carrot Seed,4.07,12420,https://images.gr-assets.com/books/1394411446m/857418.jpg
9558,6911529,Whitney G.,2014,Reasonable Doubt: Volume 3,"Reasonable Doubt: Volume 3 (Reasonable Doubt, #3)",4.19,19933,https://images.gr-assets.com/books/1407412246m/21857294.jpg
9559,764073,"Stephen King, Josh Hamilton",2000,Riding the Bullet,Riding the Bullet,3.6,9809,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
9560,17254035,Jack Campbell,2009,"Relentless (The Lost Fleet, #5)","Relentless (The Lost Fleet, #5)",4.05,10864,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
9561,37296,"Nikolai Gogol, Kevin Hawkes",1836,Нос,The Nose,3.92,10202,https://images.gr-assets.com/books/1360321953m/19106.jpg
9562,192888,Carrie Vaughn,2008,Kitty and the Silver Bullet,"Kitty and the Silver Bullet (Kitty Norville, #4)",3.99,15300,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
9563,1176884,"Guy Debord, Donald Nicholson-Smith",1967,La Société du Spectacle,The Society of the Spectacle,4.04,9309,https://images.gr-assets.com/books/1370746722m/381440.jpg
9564,40136,Charlie Higson,2005,SilverFin,"SilverFin (Young Bond, #1)",3.8,10189,https://images.gr-assets.com/books/1404538648m/603911.jpg
9565,29906980,Elin Hilderbrand,2015,Winter Stroll,Winter Stroll (Winter #2),3.7,8397,https://images.gr-assets.com/books/1431957489m/24819476.jpg
9566,7745031,Bill Watterson,1992,Attack of the Deranged Mutant Killer Monster Snow Goons: A Calvin and Hobbes Collection,Attack of the Deranged Mutant Killer Monster Snow Goons,4.72,9713,https://images.gr-assets.com/books/1384735429m/70487.jpg
9567,12021559,Gennifer Albin,2012,Crewel,"Crewel (Crewel World, #1)",3.74,14101,https://images.gr-assets.com/books/1376228331m/11556960.jpg
9568,38703,Robert Leckie,1957,Helmet For My Pillow (Military History (Ibooks)),Helmet for My Pillow,4.13,7907,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
9569,11940384,Angie Thomas,2017,The Hate U Give,The Hate U Give,4.62,32610,https://images.gr-assets.com/books/1476284759m/32075671.jpg
9571,155291,Drew Karpyshyn,2009,,"Dynasty of Evil (Star Wars: Darth Bane, #3)",4.24,9004,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
9572,41069,S.H. Kolee,2012,,Love Left Behind,4,15967,https://images.gr-assets.com/books/1348436759m/16042305.jpg
9573,6261477,Susane Colasanti,2012,Keep Holding On,Keep Holding On,3.85,11397,https://images.gr-assets.com/books/1319236713m/12075886.jpg
9574,433035,P.D. James,2008,The Private Patient,The Private Patient (Adam Dalgliesh #14),3.78,10461,https://images.gr-assets.com/books/1409269308m/4162673.jpg
9575,1070527,David Weber,1995,Flag in Exile,"Flag in Exile (Honor Harrington, #5)",4.22,11587,https://images.gr-assets.com/books/1321561696m/77738.jpg
9576,17478,"Marshall McLuhan, Quentin Fiore, Jerome Agel",1967,The medium is the massage,The Medium is the Massage,3.95,8351,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
9577,643988,Anne McCaffrey,1993,The Chronicles of Pern: First Fall,"The Chronicles of Pern: First Fall (Pern, #12)",4.02,11762,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
9578,74997,"Kentaro Miura, Jason DeAngelis",1990,ベルセルク 1,"Berserk, Vol. 1 (Berserk, #1)",4.37,10362,https://images.gr-assets.com/books/1501000017m/248871.jpg
9579,59887,Zadie Smith,2002,The Autograph Man,The Autograph Man,3.14,8317,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
9580,199532,Vi Keeland,2017,,Egomaniac,4.34,11310,https://images.gr-assets.com/books/1479387807m/32848471.jpg
9581,42691,Jack Campbell,2006,"Courageous (Lost Fleet Series, #3)","Courageous (The Lost Fleet, #3)",3.96,10933,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
9582,290628,Cynthia Bond,2014,Ruby,Ruby,3.63,6749,https://images.gr-assets.com/books/1423586473m/24902492.jpg
9583,18580,Rachel Vincent,2010,My Soul to Steal,"My Soul to Steal (Soul Screamers, #4)",4.13,14593,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
9584,20168816,Julia Quinn,2006,On the Way to Wedding,"On the Way to the Wedding (Bridgertons, #8)",3.83,16310,https://images.gr-assets.com/books/1368840197m/110388.jpg
9585,24961498,Jacqueline Winspear,2006,Messenger of Truth,"Messenger of Truth (Maisie Dobbs, #4)",3.99,12454,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
9586,23357188,Trudi Canavan,2011,The Rogue,"The Rogue (Traitor Spy Trilogy, #2)",4.02,9739,https://images.gr-assets.com/books/1328375255m/8411749.jpg
9587,30253700,"Thomas Merton, Robert Giroux, William H. Shannon",1948,The Seven Storey Mountain,The Seven Storey Mountain,4.16,9232,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
9588,8150317,Jennifer Egan,2006,The Keep,The Keep,3.43,9113,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
9589,8100979,Mélanie Watt,2006,Scaredy Squirrel,Scaredy Squirrel (Scaredy Squirrel),4.25,11638,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
9590,227280,Paul Neilan,2006,Apathy and Other Small Victories,Apathy and Other Small Victories,3.83,7171,https://images.gr-assets.com/books/1311996129m/97084.jpg
9591,244115,"Morgan Rhodes, Michelle Rowen",2014,Gathering Darkness,"Gathering Darkness (Falling Kingdoms, #3)",4.33,13072,https://images.gr-assets.com/books/1419103977m/17342700.jpg
9592,15799151,Lisa Gardner,2002,The Survivors Club,The Survivors Club,4.05,11458,https://images.gr-assets.com/books/1298426240m/51362.jpg
9593,8100288,Nalini Singh,2008,,Mine to Possess (Psy-Changeling #4),4.13,18617,https://images.gr-assets.com/books/1298434132m/1830755.jpg
9594,16704759,Jennifer McMahon,2011,,Don't Breathe a Word,3.58,10585,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
9595,1468706,"Alan Dean Foster, Lawrence Kasdan, J.J. Abrams, Michael Arndt",2015,Star Wars: The Force Awakens,The Force Awakens (Star Wars),3.73,7514,https://images.gr-assets.com/books/1450520344m/25387202.jpg
9596,24040551,Lauren Conrad,2010,Sugar and Spice (L.A. Candy #3),"Sugar and Spice (L.A. Candy, #3)",3.54,10488,https://images.gr-assets.com/books/1277830544m/7707538.jpg
